location,corr_coeff_min,negative_correlation_time_delay,corr_coeff_max,positive_correlation_time_delay,signal_length,column_name
Gambia,-0.08353772232765155,130,0.005503933538177264,-422,624,E3_Fiscal measures
Belize,-0.08349945986601148,223,0.3213818601368748,-231,624,H7_Vaccination policy
Haiti,-0.08348391400718788,499,0.13044333624100005,-28,624,H2_Testing policy
Guinea,-0.08336498616806431,411,0.25498135566083047,-7,624,H8_Protection of elderly people
Dominica,-0.08237980797591132,399,0.18297765279008274,-5,624,C7_Restrictions on internal movement
Benin,-0.08223731617698334,253,0.045426441225807614,-3,624,C7_Restrictions on internal movement
Dominica,-0.08196197026378099,584,0.17464833594336693,-1,624,H7_Vaccination policy
Botswana,-0.0809194829200545,424,0.33745098416876196,-22,624,H7_Vaccination policy
Kazakhstan,-0.08064652376534144,35,0.04731640594962516,-443,624,C5_Flag
Nigeria,-0.08042296242068879,50,0.29867549415746764,-507,624,H3_Contact tracing
Dominica,-0.08019681780929588,406,0.27369917347879835,-1,624,C2_Workplace closing
Brazil,-0.07973613440915,199,0.020107732499061,-273,624,E3_Fiscal measures
Senegal,-0.0795077183008922,113,0.19756499396822477,-100,624,C5_Close public transport
El Salvador,-0.07934324568266361,0,0.17515809145334574,-452,624,H8_Protection of elderly people
Russia,-0.07818632890103332,126,0.030152715512533727,-393,624,H4_Emergency investment in healthcare
Dominican Republic,-0.07788462483705567,160,0.08165470361155455,-178,624,E3_Fiscal measures
Congo,-0.07770132370053742,160,0.034929320817533346,-189,624,E2_Debt/contract relief
Romania,-0.07751336280773335,20,0.23785819491206314,-31,624,C3_Flag
Liberia,-0.07465958495559072,516,0.28519630826985914,-42,624,H7_Vaccination policy
Peru,-0.07439160612340887,255,0.019792985207100555,-271,624,H4_Emergency investment in healthcare
Kyrgyzstan,-0.0741629201335636,178,0.2942379262300945,-16,624,H7_Vaccination policy
Kazakhstan,-0.07405385038805351,449,0.040233012502951505,-480,624,C6_Flag
Russia,-0.0713339670901962,99,0.030977251425834445,-343,624,E3_Fiscal measures
Bolivia,-0.07130930118376254,201,0.053211441624508256,-109,624,E3_Fiscal measures
Ireland,-0.07056803517615948,336,0.03162836196371254,-187,624,E3_Fiscal measures
Pakistan,-0.07037928858126695,114,0.014010169472634252,-309,624,E4_International support
Slovenia,-0.0701950204585651,141,0.06573396046665632,-239,624,E1_Flag
El Salvador,-0.07011210728775803,0,0.12458093540907786,-452,624,C5_Close public transport
Egypt,-0.06927272191322956,150,0.014056360643164702,-489,624,E3_Fiscal measures
Kuwait,-0.06870577470137479,5,0.016577116647413105,-227,624,E4_International support
Congo,-0.06741321396879826,164,0.050213177473297156,-2,624,C2_Workplace closing
Congo,-0.06722216721590273,165,0.11220262873892445,-1,624,H1_Public information campaigns
Gambia,-0.06647119913240489,202,0.19084717738373425,-25,624,H7_Vaccination policy
Dominican Republic,-0.06603430796764581,94,0.1873441379337817,-119,624,H5_Investment in vaccines
Congo,-0.06594381050028779,9,0.1085334727025223,-253,624,C6_Flag
Dominican Republic,-0.06557973862773482,0,0.4383742875109164,-503,624,E1_Flag
Mongolia,-0.06464558994486129,458,0.1409088585681682,-4,624,C7_Flag
Congo,-0.06458958159120286,6,0.10063549699724911,-451,624,C1_Flag
Angola,-0.06385764195937163,39,0.020805960103675174,-367,624,H4_Emergency investment in healthcare
Dominican Republic,-0.06378267591844951,64,0.15412890489116032,-25,624,H4_Emergency investment in healthcare
Paraguay,-0.0636768377438372,127,0.030873459711603747,-189,624,H4_Emergency investment in healthcare
Congo,-0.06366418623378159,7,0.08323282080392816,-413,624,H8_Flag
Netherlands,-0.06343498883706195,1,0.029232870729011456,-352,624,E3_Fiscal measures
Norway,-0.06319316599472145,113,0.02149788305763049,-326,624,E3_Fiscal measures
Brazil,-0.06300715653585241,223,0.03709866392672871,-9,624,H5_Investment in vaccines
New Zealand,-0.06187207289048132,595,0.2415289827791973,-523,624,H7_Vaccination policy
China,-0.061482409685469724,0,0.41748068944980066,-396,624,C7_Flag
Honduras,-0.06110563233303544,229,0.052023469803865,-118,624,E4_International support
Mongolia,-0.06093118303703248,458,0.14448034128634193,-2,624,C5_Flag
Norway,-0.060466945175681706,106,0.020541823735032834,-326,624,H4_Emergency investment in healthcare
Lithuania,-0.060226590977259596,103,0.023877004398196965,-327,624,E4_International support
Uganda,-0.06008119800705465,510,0.23727288563175608,-3,624,H7_Vaccination policy
Benin,-0.05963531281183992,580,0.18454312454317132,-1,624,H7_Vaccination policy
Belize,-0.05961032483142857,223,0.3723618870206572,-250,624,H8_Protection of elderly people
Uzbekistan,-0.059562790579916175,45,0.044639732332198534,-114,624,E3_Fiscal measures
Congo,-0.05952054303857348,7,0.058715938131471405,-459,624,H3_Contact tracing
Pakistan,-0.05942451912550072,233,0.2117577360172263,-153,624,H5_Investment in vaccines
Brazil,-0.0593913274978468,241,0.09525939280505014,-1,624,H4_Emergency investment in healthcare
Haiti,-0.059321499188547205,70,0.34909497951995355,-375,624,H8_Protection of elderly people
Mauritania,-0.0592232640654345,115,0.13621510202565176,-15,624,C5_Close public transport
Slovakia,-0.05909930542161489,472,0.2730217016562418,-8,624,H3_Contact tracing
Congo,-0.058266343754555465,94,0.11053502229025511,-128,624,H7_Vaccination policy
Germany,-0.057977614420625226,82,0.020825594780975634,-333,624,H5_Investment in vaccines
United Kingdom,-0.05759792640035989,257,0.023349322439102083,-349,624,E4_International support
Pakistan,-0.0575597732910022,145,0.010709178037393428,-309,624,E3_Fiscal measures
Paraguay,-0.05754006719377057,20,0.02072246608809518,-298,624,E3_Fiscal measures
Uganda,-0.05747540759263606,510,0.21747446445858662,-1,624,H2_Testing policy
Chile,-0.05715322797323701,3,0.013231795559480562,-259,624,E3_Fiscal measures
Colombia,-0.056963892163223104,24,0.015929332520887397,-418,624,E3_Fiscal measures
Congo,-0.056721924894444,165,0.05243910966916066,-499,624,C1_School closing
United States,-0.05666090105600145,163,0.063336114650728,-63,624,E3_Fiscal measures
Sweden,-0.0565088293129105,270,0.04365492736200304,-39,624,E4_International support
Venezuela,-0.05619581884229756,199,0.06848624157965423,-196,624,H5_Investment in vaccines
Venezuela,-0.05610555832877523,217,0.024165836976021003,-4,624,H4_Emergency investment in healthcare
Italy,-0.055956726340191894,58,0.07093071293052017,-171,624,E3_Fiscal measures
Slovenia,-0.0556117508840439,130,0.017621479043180496,-338,624,E3_Fiscal measures
Pakistan,-0.055440423240139564,318,0.009947921886795719,-309,624,H4_Emergency investment in healthcare
Albania,-0.05508272896572796,156,0.10561896208946983,-45,624,H5_Investment in vaccines
Bolivia,-0.05481611492217542,123,0.05826718521401222,-6,624,H4_Emergency investment in healthcare
El Salvador,-0.054479503233120743,541,0.2097796151955144,-387,624,C3_Cancel public events
United States,-0.05444031075483498,450,0.01698985576917341,-330,624,E4_International support
Kuwait,-0.05442047886318931,103,0.06770635147979678,-85,624,E3_Fiscal measures
Guatemala,-0.05438636883763346,255,0.04691753646266628,-153,624,E3_Fiscal measures
Canada,-0.05432560272622206,169,0.10956033956854931,-82,624,H4_Emergency investment in healthcare
Czechia,-0.054213941024679545,101,0.05579832277115079,-37,624,E4_International support
El Salvador,-0.05401467769424041,523,0.15650239512088318,-1,624,H3_Contact tracing
China,-0.0538647096706008,0,0.48811595846083955,-396,624,C6_Flag
Cyprus,-0.053582784825053395,208,0.019254978009340864,-316,624,E3_Fiscal measures
Georgia,-0.05357642810255893,66,0.021054567649570383,-335,624,H4_Emergency investment in healthcare
United States,-0.053545330617195394,66,0.11544730382389551,-77,624,H5_Investment in vaccines
Albania,-0.05338011677243422,213,0.015253131090585738,-337,624,E3_Fiscal measures
Netherlands,-0.05335802745500733,70,0.018360823032316967,-352,624,H5_Investment in vaccines
Kuwait,-0.05324049057956993,7,0.012347917551040498,-227,624,H4_Emergency investment in healthcare
Georgia,-0.05311619641784762,127,0.01947630178863035,-335,624,E3_Fiscal measures
Hong Kong,-0.05307153793110995,188,0.09781050192074425,-218,624,E3_Fiscal measures
United States,-0.052766207206130386,435,0.01631053897776178,-330,624,H4_Emergency investment in healthcare
Peru,-0.0527549059127372,199,0.008666080802378186,-492,624,E3_Fiscal measures
Italy,-0.052483498770418614,58,0.14208783623382495,-165,624,H4_Emergency investment in healthcare
United Kingdom,-0.05229909987613139,113,0.06346699437907309,-35,624,H5_Investment in vaccines
Russia,-0.05168623416483072,0,0.014315554531666287,-393,624,H5_Investment in vaccines
Czechia,-0.05160972527954011,369,0.010870403964499035,-352,624,E3_Fiscal measures
Argentina,-0.05160878260148138,91,0.03723084445376848,-214,624,E3_Fiscal measures
Haiti,-0.05150705608032646,18,0.4113439135610974,-417,624,H7_Vaccination policy
Lithuania,-0.051394964492898355,298,0.016812846495332993,-327,624,H5_Investment in vaccines
Uzbekistan,-0.05136874879412033,221,0.07211324022447521,-8,624,H4_Emergency investment in healthcare
Congo,-0.051285745914330785,17,0.05878440261860323,-459,624,E1_Flag
Algeria,-0.05124183813347732,292,0.011540787748203305,-444,624,E3_Fiscal measures
United Kingdom,-0.05121178522205348,153,0.022861126811619187,-372,624,E3_Fiscal measures
Greece,-0.05119508219344236,149,0.07364859183061558,-22,624,E3_Fiscal measures
Czechia,-0.05092958501074823,369,0.009971276721287115,-352,624,H4_Emergency investment in healthcare
Serbia,-0.05070012231231936,153,0.06938849601330113,-10,624,H4_Emergency investment in healthcare
Chile,-0.05036966908911658,2,0.011239761764815183,-259,624,H4_Emergency investment in healthcare
Moldova,-0.05034458801816838,106,0.07294995326647859,-1,624,C4_Flag
Mexico,-0.05031674519847592,322,0.009457612623322039,-301,624,H4_Emergency investment in healthcare
Mexico,-0.05022303227016247,279,0.009495254260197422,-301,624,E3_Fiscal measures
El Salvador,-0.05020654314951357,144,0.009852850540796624,-452,624,E3_Fiscal measures
Canada,-0.05006679600478042,109,0.12323520502619656,-9,624,H5_Investment in vaccines
El Salvador,-0.05000046919371032,187,0.008826461298767477,-452,624,H4_Emergency investment in healthcare
Russia,-0.04933829459670079,0,0.015082166208315139,-343,624,E4_International support
Iraq,-0.04914762304881552,211,0.03479291763025213,-199,624,H4_Emergency investment in healthcare
Saudi Arabia,-0.049111349120360914,501,0.008045395158213033,-517,624,E3_Fiscal measures
Indonesia,-0.04910392928789351,220,0.06935207450034653,-9,624,C6_Flag
Chile,-0.04900141524980712,400,0.19026780363090187,-58,624,H5_Investment in vaccines
Netherlands,-0.04872577429098581,278,0.015039730296640066,-352,624,E4_International support
Saudi Arabia,-0.048565825915680545,244,0.23747541210462805,-574,624,H3_Contact tracing
Angola,-0.04848554515549872,186,0.012958421851696156,-367,624,E3_Fiscal measures
Germany,-0.04835485407141496,369,0.01650271930596688,-333,624,E4_International support
Germany,-0.04827884719905861,276,0.016917966711226487,-333,624,E3_Fiscal measures
Argentina,-0.04806095210285276,75,0.02594036132788314,-3,624,H4_Emergency investment in healthcare
Paraguay,-0.04804098808486939,242,0.028660808072955332,-133,624,H5_Investment in vaccines
Egypt,-0.048021795764885834,143,0.009134849637860548,-489,624,H4_Emergency investment in healthcare
Sudan,-0.04778074904972942,394,0.15786750781409428,-504,624,C1_Flag
Greece,-0.04765354255275465,362,0.01503330218433197,-325,624,H5_Investment in vaccines
Greece,-0.04758736566182381,360,0.015033302184331975,-325,624,H4_Emergency investment in healthcare
Namibia,-0.04749226446410873,113,0.08812224376605157,-145,624,E1_Income support
Andorra,-0.04745942091230311,107,0.013489239985469987,-368,624,E3_Fiscal measures
Suriname,-0.04735498752955425,342,0.017164417595614535,-150,624,E3_Fiscal measures
Colombia,-0.04714832108437107,294,0.029988948465212155,-97,624,E4_International support
Iraq,-0.04709626516969869,270,0.014601638193818349,-213,624,E3_Fiscal measures
Andorra,-0.0470283509269885,261,0.025602362191969843,-86,624,E4_International support
Chile,-0.046672533308548925,449,0.19270204006868386,-9,624,E4_International support
Bulgaria,-0.046564752824079673,201,0.05031562725766124,-12,624,H4_Emergency investment in healthcare
Seychelles,-0.046497103407198676,382,0.016795051021158285,-222,624,E3_Fiscal measures
Honduras,-0.04636320111032695,356,0.009314215562118007,-254,624,H4_Emergency investment in healthcare
Honduras,-0.04629222629659547,370,0.009123758422292702,-254,624,E3_Fiscal measures
Brunei,-0.04626367454208579,584,0.7394667896290077,-1,624,C6_Stay at home requirements
Canada,-0.04621907806801722,336,0.03574128324759397,-1,624,E3_Fiscal measures
Jordan,-0.04620056264521327,161,0.09128743389775623,-15,624,E3_Fiscal measures
El Salvador,-0.046066752879500086,541,0.10431542633625608,-452,624,C7_Flag
Panama,-0.04603479585262795,269,0.03316002588737147,-26,624,H4_Emergency investment in healthcare
Costa Rica,-0.04594246721349843,169,0.047253969122194955,-43,624,E4_International support
Canada,-0.04592312406123635,270,0.11646138337528596,-22,624,E4_International support
Mauritania,-0.04577459615932585,157,0.01113414058286373,-294,624,E3_Fiscal measures
Guatemala,-0.04573923047002426,269,0.014106539856897304,-164,624,H4_Emergency investment in healthcare
Netherlands,-0.04569868429171052,211,0.11644602826513108,-55,624,H4_Emergency investment in healthcare
Lithuania,-0.04552733647438193,88,0.017615231611048887,-359,624,E3_Fiscal measures
Austria,-0.045510790146421065,82,0.015377323603104277,-350,624,E3_Fiscal measures
Brunei,-0.045314659132332194,584,0.7440059591278811,-1,624,C5_Close public transport
Poland,-0.04522194507997332,172,0.01522975457358578,-353,624,E3_Fiscal measures
Kenya,-0.045166245784063294,101,0.011206231780779514,-338,624,H4_Emergency investment in healthcare
Moldova,-0.044930276679287603,255,0.02841694434716771,-1,624,H4_Emergency investment in healthcare
Kyrgyzstan,-0.044787407829710885,189,0.4609043029954593,-35,624,H4_Emergency investment in healthcare
Mongolia,-0.04475767345726935,383,0.01771605512883938,-219,624,H4_Emergency investment in healthcare
Panama,-0.04467653255811863,91,0.010212225500578268,-456,624,E3_Fiscal measures
Norway,-0.0446150005541859,26,0.02428591656550778,-208,624,H5_Investment in vaccines
Guinea,-0.04461496485465367,425,0.006270483302166735,-213,624,E3_Fiscal measures
Slovakia,-0.04460885202827612,109,0.12900608899272334,-126,624,E3_Fiscal measures
Israel,-0.044583066706182055,221,0.01260430115184298,-168,624,H4_Emergency investment in healthcare
Slovakia,-0.044495569502902274,472,0.23540168939015396,-37,624,C4_Flag
Lebanon,-0.044434462694310096,131,0.014290058204465692,-358,624,H4_Emergency investment in healthcare
South Africa,-0.04439161159986055,303,0.01288468292881232,-282,624,E3_Fiscal measures
Uzbekistan,-0.044375613606850856,54,0.11875157457203084,-178,624,H5_Investment in vaccines
Azerbaijan,-0.044324308894956595,324,0.01366823176254145,-330,624,E4_International support
Colombia,-0.0443075872094601,482,0.011787214634130462,-418,624,H4_Emergency investment in healthcare
Bangladesh,-0.044258717136392865,313,0.014081316656609732,-179,624,H4_Emergency investment in healthcare
Algeria,-0.04400130586551078,296,0.012151408117761369,-444,624,H4_Emergency investment in healthcare
Portugal,-0.04398000240475092,185,0.06204278812519653,-119,624,E3_Fiscal measures
Ukraine,-0.043906089883394527,2,0.01806713436858983,-358,624,E3_Fiscal measures
Slovakia,-0.04388413392915092,297,0.047381268632123365,-5,624,H4_Emergency investment in healthcare
Israel,-0.04372433421302646,228,0.011943671286134522,-382,624,E3_Fiscal measures
Israel,-0.04361655208486275,173,0.10721842504838004,-49,624,H5_Investment in vaccines
Sudan,-0.04350558211536443,407,0.21479771841114967,-384,624,C4_Flag
United Kingdom,-0.0433307078753836,3,0.017151774246216982,-349,624,H4_Emergency investment in healthcare
Moldova,-0.043229900455798206,333,0.010207970119781678,-394,624,E4_International support
Thailand,-0.043097926032044036,280,0.019029740588799623,-153,624,E3_Fiscal measures
Italy,-0.04264431614063005,311,0.012800450103725053,-337,624,H5_Investment in vaccines
Costa Rica,-0.042506818571126065,233,0.08564511179280736,-3,624,H5_Investment in vaccines
Croatia,-0.04241641493579772,123,0.015157276642031625,-338,624,E3_Fiscal measures
Cyprus,-0.04241454685980143,304,0.013184729943067115,-304,624,H4_Emergency investment in healthcare
Guyana,-0.04239378772172774,384,0.011917715728828366,-375,624,E3_Fiscal measures
Kenya,-0.04209483837418213,44,0.09240632045973238,-8,624,E3_Fiscal measures
Romania,-0.041930625689157196,479,0.2649917423891176,-52,624,C4_Flag
Cape Verde,-0.041546558904083986,150,0.07551029844936293,-7,624,H5_Investment in vaccines
Cape Verde,-0.041303044331835466,150,0.07543322028663856,-7,624,E3_Fiscal measures
Guyana,-0.041251512103007114,377,0.018641377855336243,-1,624,H4_Emergency investment in healthcare
Panama,-0.041240438418556305,1,0.341445796247813,-497,624,C1_Flag
Costa Rica,-0.04102351822747461,234,0.009767003617165261,-392,624,E3_Fiscal measures
Belgium,-0.04093081505162987,93,0.01322971646892168,-351,624,E3_Fiscal measures
Moldova,-0.04089188695790223,135,0.1210225258756624,-1,624,H5_Investment in vaccines
Lebanon,-0.04087429750883803,142,0.1743692888275307,-7,624,E4_International support
Nigeria,-0.0408662351473138,16,0.008093405853124767,-288,624,H4_Emergency investment in healthcare
Peru,-0.0408077224726455,112,0.1831194326206149,-282,624,H5_Investment in vaccines
Bangladesh,-0.040762939741336726,404,0.012213744839447833,-179,624,E3_Fiscal measures
India,-0.04064787917001029,254,0.012016249712680614,-177,624,H4_Emergency investment in healthcare
Romania,-0.04025287856890906,220,0.14796923080776941,-6,624,H4_Emergency investment in healthcare
Turkey,-0.040034426270074544,407,0.013293956427598416,-295,624,E4_International support
South Africa,-0.04000281601492773,431,0.00906000888694021,-282,624,H4_Emergency investment in healthcare
Liechtenstein,-0.039967698004818225,395,0.22497701840761172,-426,624,C3_Cancel public events
Cape Verde,-0.039764419103366595,131,0.06571523028263365,-178,624,H4_Emergency investment in healthcare
Guinea,-0.03965074821127266,411,0.007413333161553671,-191,624,H4_Emergency investment in healthcare
Tunisia,-0.03955509501907179,267,0.011687484201974824,-345,624,H4_Emergency investment in healthcare
Tunisia,-0.03955509501907178,267,0.011687484201974819,-345,624,E3_Fiscal measures
Bulgaria,-0.03953809563459294,193,0.16141465562334648,-36,624,H5_Investment in vaccines
Trinidad and Tobago,-0.03953720029117034,356,0.016115252786023035,-153,624,E3_Fiscal measures
Belgium,-0.039431108046475656,93,0.012575900662635892,-351,624,H4_Emergency investment in healthcare
Iran,-0.03891221590807602,155,0.014421700274266225,-173,624,E3_Fiscal measures
Guyana,-0.03875712796047214,189,0.06798042680922695,-165,624,H5_Investment in vaccines
India,-0.038699715367129225,234,0.009441277353171827,-413,624,E3_Fiscal measures
Monaco,-0.03853953684318484,253,0.12776865963463238,-42,624,H5_Investment in vaccines
Romania,-0.03847889505807669,80,0.012876524974582741,-352,624,E3_Fiscal measures
Ukraine,-0.038378587241871105,46,0.015007616844899608,-359,624,H4_Emergency investment in healthcare
Qatar,-0.038290597334905016,0,0.005950247693604081,-519,624,E3_Fiscal measures
Zimbabwe,-0.03814963193287147,91,0.1323293231782823,-40,624,H5_Investment in vaccines
Indonesia,-0.03790825236071431,462,0.011337636389987528,-275,624,H5_Investment in vaccines
Nigeria,-0.03778861067105562,367,0.006625180215310509,-288,624,E4_International support
Morocco,-0.037773360546504986,288,0.011321290668900008,-380,624,E3_Fiscal measures
Bosnia and Herzegovina,-0.037762095481109426,267,0.009503388547088158,-338,624,E3_Fiscal measures
Indonesia,-0.037638264510318216,427,0.011337636389987528,-275,624,H4_Emergency investment in healthcare
Bulgaria,-0.0374961669660075,303,0.011381405240601062,-333,624,E3_Fiscal measures
Indonesia,-0.03745588482231152,3,0.01623523330607351,-275,624,E3_Fiscal measures
Sudan,-0.03724163804450589,394,0.24092292295558515,-385,624,C3_Flag
Haiti,-0.03696224283787806,499,0.0062762445923168955,-489,624,H4_Emergency investment in healthcare
Moldova,-0.03691447464509788,414,0.009830660806259139,-394,624,E3_Fiscal measures
India,-0.03691225342119649,253,0.0183781314744283,-57,624,H5_Investment in vaccines
Germany,-0.036773322161669904,313,0.012266277937185195,-333,624,H4_Emergency investment in healthcare
Nigeria,-0.03675399211893825,375,0.007697831589142303,-288,624,E3_Fiscal measures
Japan,-0.036735637176786226,194,0.01336380808294127,-344,624,E3_Fiscal measures
Trinidad and Tobago,-0.03664421869494053,497,0.01309029605335781,-158,624,H4_Emergency investment in healthcare
Sudan,-0.03649076735001857,117,0.005633073658038569,-504,624,E3_Fiscal measures
Mauritania,-0.03643576370330591,469,0.008623277470898322,-294,624,H4_Emergency investment in healthcare
Suriname,-0.036318407973375974,358,0.012571832833187174,-150,624,H4_Emergency investment in healthcare
Belgium,-0.036315050241337424,69,0.011270624676891845,-351,624,H5_Investment in vaccines
Uganda,-0.036299771324869154,510,0.2559503857637475,-24,624,E1_Income support
Rwanda,-0.036128586253871234,219,0.015253794554462881,-98,624,E3_Fiscal measures
Nepal,-0.036099600793868654,253,0.010623590970958647,-150,624,E4_International support
Nepal,-0.03605845003538534,245,0.010623590970958649,-150,624,H4_Emergency investment in healthcare
Philippines,-0.03605057615593678,263,0.01493614236244845,-184,624,E3_Fiscal measures
Malaysia,-0.03603438356838718,373,0.026718296689609723,-150,624,E3_Fiscal measures
Norway,-0.035973516832137925,171,0.17531650083960384,-37,624,E4_International support
Zimbabwe,-0.035955209273428906,361,0.013110422474418989,-94,624,E3_Fiscal measures
Senegal,-0.03594773440574466,230,0.010133174475952952,-267,624,E3_Fiscal measures
Uruguay,-0.03584319799622249,147,0.1198116840566769,-12,624,E3_Fiscal measures
Bahrain,-0.03539243628578875,68,0.008919399811937092,-231,624,H4_Emergency investment in healthcare
Saudi Arabia,-0.03536390514453939,475,0.005558930930076289,-517,624,E4_International support
Saudi Arabia,-0.035282865110947984,483,0.005558930930076292,-517,624,H4_Emergency investment in healthcare
Mongolia,-0.03524437675441754,451,0.01255048398187292,-166,624,E3_Fiscal measures
Slovenia,-0.03519523284480241,96,0.013093064873279507,-338,624,H5_Investment in vaccines
Jamaica,-0.0350630298036807,285,0.011672792803733694,-253,624,E3_Fiscal measures
Bahrain,-0.03502806196450375,14,0.009280017491453608,-231,624,E3_Fiscal measures
Gambia,-0.03485312055638556,202,0.2873009834074729,-324,624,E2_Debt/contract relief
Bosnia and Herzegovina,-0.03482908437171861,285,0.008449115823083332,-338,624,H4_Emergency investment in healthcare
Croatia,-0.03476627208004607,233,0.10303076567329676,-2,624,H4_Emergency investment in healthcare
Lithuania,-0.03465794935892642,182,0.012233058166260082,-327,624,H4_Emergency investment in healthcare
Austria,-0.034514613497470016,194,0.21643266922490248,-34,624,E4_International support
Azerbaijan,-0.03450956629750294,256,0.13282874389236513,-32,624,H4_Emergency investment in healthcare
Oman,-0.03446662207654597,411,0.006364547716702922,-187,624,H4_Emergency investment in healthcare
Turkey,-0.03443956469976597,199,0.012612964501670737,-295,624,E3_Fiscal measures
Bosnia and Herzegovina,-0.03414232464917768,221,0.11540297362494187,-95,624,H5_Investment in vaccines
Azerbaijan,-0.03393556093010159,311,0.009852252100683809,-330,624,E3_Fiscal measures
Philippines,-0.03387628495621847,107,0.031339033910614225,-33,624,H4_Emergency investment in healthcare
Saudi Arabia,-0.033720404252579335,42,0.16135618827654521,-158,624,H5_Investment in vaccines
Andorra,-0.03360674858485502,259,0.019019481876690145,-4,624,H4_Emergency investment in healthcare
Croatia,-0.03360359083934624,286,0.01051610079571107,-338,624,H5_Investment in vaccines
India,-0.03351229746656627,293,0.02191343872176784,-17,624,E4_International support
Dominica,-0.03347896853215963,584,0.28890267835219424,-1,624,C5_Close public transport
Congo,-0.03343221980151657,471,0.05295231534509963,-520,624,C8_International travel controls
China,-0.03335286545154497,23,0.7090482262616249,-413,624,C3_Flag
Lebanon,-0.033305155024607236,266,0.3606883719028742,-243,624,E1_Income support
Jamaica,-0.0332801600588144,168,0.08543887147484187,-1,624,H5_Investment in vaccines
Jamaica,-0.033280160058814394,168,0.08543887147484185,-1,624,H4_Emergency investment in healthcare
Ukraine,-0.033277261205933065,75,0.14543758881209248,-12,624,H5_Investment in vaccines
Seychelles,-0.03324931635472848,381,0.011991321207207658,-222,624,H4_Emergency investment in healthcare
Austria,-0.03308495504829059,110,0.011489277073820858,-338,624,H5_Investment in vaccines
Panama,-0.03305198240052232,408,0.37527268696234567,-475,624,C3_Flag
Oman,-0.03291663766981401,155,0.0075683344019512565,-108,624,E3_Fiscal measures
Hungary,-0.032906226478748093,232,0.09928446247564322,-55,624,H5_Investment in vaccines
Hungary,-0.0328187606552626,140,0.011537008706502351,-212,624,E3_Fiscal measures
San Marino,-0.03275052537585188,295,0.07544895088094027,-85,624,H4_Emergency investment in healthcare
Australia,-0.03273238445851274,437,0.048927062261998354,-1,624,E3_Fiscal measures
Nepal,-0.03267951504294102,0,0.10769685916562895,-525,624,C4_Flag
Bangladesh,-0.03259445761372585,56,0.029184805840720508,-261,624,E4_International support
Togo,-0.03255456107557962,366,0.009917263689282309,-248,624,H4_Emergency investment in healthcare
Malaysia,-0.032497834834032034,175,0.014770567330930365,-135,624,H4_Emergency investment in healthcare
Togo,-0.03245521212746548,356,0.009967804003029334,-248,624,E3_Fiscal measures
Australia,-0.03231708030268461,182,0.06083421219509056,-109,624,E4_International support
Portugal,-0.03219087876679816,415,0.24915499769065186,-468,624,C7_Flag
Uruguay,-0.03159550467602353,316,0.011883767265499447,-288,624,H5_Investment in vaccines
Romania,-0.03124594014583657,390,0.01038989774258471,-352,624,H5_Investment in vaccines
Myanmar,-0.031168391556751603,255,0.009708358259186197,-149,624,E3_Fiscal measures
Jamaica,-0.031081011559847663,113,0.1664466956558878,-54,624,E4_International support
Senegal,-0.030954765521193067,219,0.008608883775895132,-267,624,H4_Emergency investment in healthcare
Timor,-0.03090359759309166,426,0.012877954613396088,-161,624,E3_Fiscal measures
Timor,-0.030903597593091657,426,0.012877954613396084,-161,624,H4_Emergency investment in healthcare
Japan,-0.030902739408278496,337,0.010797671377402276,-275,624,E4_International support
Myanmar,-0.0308658940173467,287,0.010987330671120525,-112,624,H4_Emergency investment in healthcare
Hong Kong,-0.030834700423442517,169,0.08010346765346818,-30,624,H5_Investment in vaccines
Australia,-0.03075852064702335,38,0.049020652821430706,-41,624,H5_Investment in vaccines
Hong Kong,-0.030746522681589512,147,0.005315042068537246,-436,624,H4_Emergency investment in healthcare
Philippines,-0.030726452071900893,126,0.03329862371551999,-160,624,H5_Investment in vaccines
Japan,-0.030650640455858722,319,0.01105901955266467,-275,624,H4_Emergency investment in healthcare
Morocco,-0.030628904192118847,450,0.008807562252867149,-380,624,H4_Emergency investment in healthcare
Namibia,-0.030624056532279734,453,0.00949965978092677,-281,624,E3_Fiscal measures
Kyrgyzstan,-0.03048309045541917,121,0.5482787681726936,-119,624,E3_Fiscal measures
Bhutan,-0.03027627298504064,352,0.00865997829366256,-116,624,E3_Fiscal measures
El Salvador,-0.03020392461801755,496,0.23215084805101202,-490,624,E2_Debt/contract relief
Poland,-0.0300622289226755,177,0.010281553069059831,-343,624,H4_Emergency investment in healthcare
Bahamas,-0.030016716362009047,196,0.007179224379919962,-417,624,E3_Fiscal measures
Portugal,-0.029778076038482544,158,0.10368818611691849,-17,624,H5_Investment in vaccines
Namibia,-0.02954293911526454,244,0.052231033174896205,-20,624,H5_Investment in vaccines
China,-0.02946124176187024,491,0.2864007978351766,-10,624,C1_Flag
Uruguay,-0.02938654343735239,252,0.009800131920710444,-352,624,H4_Emergency investment in healthcare
Croatia,-0.029238688680380737,91,0.07287624650747537,-524,624,H7_Flag
Haiti,-0.029152019343179687,498,0.004954258336020474,-489,624,E3_Fiscal measures
Hungary,-0.02910141028164494,146,0.009886047171837367,-335,624,H4_Emergency investment in healthcare
Thailand,-0.02901101927877461,342,0.011382748923638102,-128,624,H5_Investment in vaccines
Sudan,-0.02888057786330862,68,0.4116216901754392,-171,624,H5_Investment in vaccines
Senegal,-0.028689103556201915,202,0.07631245676661863,-12,624,H5_Investment in vaccines
